"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr7",34316603,34319512,2910,"*",0.467051556042482,0.755308561573623,17.9740122334062,5.18321021645971e-05,0.00937809838508716,"Gained","Intron (ENST00000737198.1/404744, intron 1 of 1)",7,34350400,34417630,67231,2,"404744","ENST00000737200.1",98118,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34359433,34360180,748,"*",0.619383498860675,-0.854408986941675,12.3551429299999,0.000675229792217653,0.044996906051719,"Gained","Intron (ENST00000737198.1/404744, intron 1 of 1)",7,34350400,34417630,67231,2,"404744","ENST00000737200.1",57450,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34368773,34372264,3492,"*",0.400913118533937,0.976678019520172,14.0631085631484,0.000303464788920952,0.0285238005673472,"Gained","Intron (ENST00000737198.1/404744, intron 1 of 1)",7,34350400,34417630,67231,2,"404744","ENST00000737200.1",45366,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34375948,34379444,3497,"*",0.371196489459569,1.0675452071723,12.1610589060459,0.000740169852920601,0.0472655510779639,"Gained","Intron (ENST00000737198.1/404744, intron 1 of 1)",7,34350400,34417630,67231,2,"404744","ENST00000737200.1",38186,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34382115,34387037,4923,"*",0.406709901918122,1.54969470032955,19.6746486630164,2.46327593437416e-05,0.00557861777624485,"Gained","Exon (ENST00000737200.1/404744, exon 2 of 3)",7,34350400,34417630,67231,2,"404744","ENST00000737200.1",30593,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34395875,34397416,1542,"*",0.712632104777387,-0.0563895332445265,26.5229953185252,1.40228872141616e-06,0.000737708204423337,"Gained","Intron (ENST00000737198.1/404744, intron 1 of 1)",7,34350400,34417630,67231,2,"404744","ENST00000737200.1",20214,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34417366,34418195,830,"*",0.705923019322744,-0.820468649305228,15.8681820080593,0.000132896061804087,0.0173941805113308,"Gained","Promoter (<=1kb)",7,34287269,34417672,130404,2,"404744","ENST00000737198.1",0,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34421241,34421847,607,"*",0.790020307339671,-1.37439204630192,12.762524070217,0.000557261957871649,0.0402296021790282,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34350402,34417672,67271,2,"404744","ENST00000737199.1",-3569,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34423336,34425049,1714,"*",0.535157839626731,-0.141069516021685,12.2154750054201,0.000721329789307746,0.0466190036152931,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34350402,34417672,67271,2,"404744","ENST00000737199.1",-5664,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34446148,34446712,565,"*",0.96251557560002,-1.49722850343251,17.6458603653573,6.00023020677152e-05,0.0102921561531212,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34350402,34417672,67271,2,"404744","ENST00000737199.1",-28476,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34451269,34452029,761,"*",0.618127745901146,-0.858710051137249,12.0039112423961,0.000797763058528675,0.0493007514106959,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34350402,34417672,67271,2,"404744","ENST00000737199.1",-33597,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34494509,34494852,344,"*",0.876538988846015,-1.6636246070661,12.7209297246795,0.000568424783300741,0.0407194865738692,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34350402,34417672,67271,2,"404744","ENST00000737199.1",-76837,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34527444,34528395,952,"*",0.709711206089749,-0.859309179561725,14.8384233269272,0.000212406847602549,0.0231617808692623,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34350402,34417672,67271,2,"404744","ENST00000737199.1",-109772,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34536956,34537688,733,"*",0.751511630655657,-1.20855048659,13.9653883423616,0.00031768428359271,0.029323337677353,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34350402,34417672,67271,2,"404744","ENST00000737199.1",-119284,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34539523,34540495,973,"*",0.693746629226419,-0.689132054746382,15.9440730028384,0.000128402086084488,0.0170330064828369,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-117723,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",34556050,34558957,2908,"*",0.659878047734725,0.729623218370625,35.4353176006821,4.38412249895966e-08,6.76805132784811e-05,"Gained","Intron (ENST00000419766.5/404744, intron 3 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-99261,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",34567451,34568621,1171,"*",0.559223780146039,-0.516047679367974,11.9839964242853,0.00080527303645218,0.0495106595510183,"Gained","Exon (ENST00000358772.8/404744, exon 4 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-89597,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",34598113,34599722,1610,"*",0.513510571410603,0.0338835232198943,14.8496013936316,0.000211265041959602,0.0231063890162967,"Gained","Intron (ENST00000419766.5/404744, intron 2 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-58496,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",34603621,34604172,552,"*",0.769885366127535,-1.28820965270961,13.132073691462,0.000468429790071659,0.0363716749935676,"Gained","Intron (ENST00000419766.5/404744, intron 2 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-54046,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",34605547,34606743,1197,"*",0.549766039188263,-0.272280261582088,13.8509577511157,0.000334846858539407,0.0301308205341832,"Gained","Intron (ENST00000419766.5/404744, intron 2 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-51475,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",34608957,34611543,2587,"*",0.502031827039106,0.438911033846359,15.5235115037451,0.000155332188283854,0.019060515746784,"Gained","Intron (ENST00000419766.5/404744, intron 2 of 4)",7,34658218,34849978,191761,1,"387129","ENST00000360581.6",-46675,"ENSG00000187258","NPSR1","neuropeptide S receptor 1"
"chr7",34704543,34706009,1467,"*",0.644980113291196,-0.320842116828837,17.3501268586134,6.83472376463741e-05,0.0112330321465465,"Gained","Intron (ENST00000360581.6/387129, intron 2 of 8)",7,34417579,34736378,318800,2,"404744","ENST00000737196.1",30369,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34726957,34727734,778,"*",0.798380477874923,-0.908905278116324,19.0960907098222,3.16946973932943e-05,0.00660269464459174,"Gained","Intron (ENST00000360581.6/387129, intron 2 of 8)",7,34417579,34736378,318800,2,"404744","ENST00000737196.1",8644,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34736473,34738414,1942,"*",0.607501518486897,0.23171944121456,24.2410028327287,3.56615233507312e-06,0.00144743203880565,"Gained","Promoter (<=1kb)",7,34417579,34736378,318800,2,"404744","ENST00000737196.1",-95,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34744102,34745025,924,"*",0.697929383719873,-0.935857714944671,12.9355533758988,0.000513540862166674,0.0382851102224561,"Gained","Intron (ENST00000360581.6/387129, intron 2 of 8)",7,34417579,34736378,318800,2,"404744","ENST00000737196.1",-7724,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34783122,34783962,841,"*",0.899921673743984,-0.988749419058697,22.9553298705755,6.09449474642797e-06,0.00205988339813051,"Gained","Intron (ENST00000360581.6/387129, intron 3 of 8)",7,34703850,34761191,57342,2,"404744","ENST00000428922.5",-21931,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34785833,34787064,1232,"*",0.658761103202379,-0.475337875383407,17.6015138042318,6.11309603486612e-05,0.0104250551685381,"Gained","Intron (ENST00000360581.6/387129, intron 3 of 8)",7,34703850,34761191,57342,2,"404744","ENST00000428922.5",-24642,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34884937,34886586,1650,"*",0.507786871484151,0.0732288494490725,14.0412084002179,0.000306568842003673,0.0287172310977272,"Gained","Distal Intergenic",7,34643227,34871582,228356,2,"404744","ENST00000431669.5",-13355,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34886914,34889490,2577,"*",0.449540871418822,0.727472357648991,15.7170978482383,0.000142264137969005,0.0180544928563261,"Gained","Distal Intergenic",7,34643227,34871582,228356,2,"404744","ENST00000431669.5",-15332,"ENSG00000197085","NPSR1-AS1","NPSR1 antisense RNA 1"
"chr7",34940038,34940912,875,"*",0.788242274204253,-0.890204667834468,18.2526050341853,4.58623474865854e-05,0.00861834823907665,"Gained","Promoter (<=1kb)",7,34940760,34940834,75,2,"100302152","ENST00000408742.1",0,"ENSG00000221669","MIR548N","microRNA 548n"
"chr7",34961004,34961656,653,"*",0.766541994841268,-1.37085519518804,12.3248890780194,0.000685210122032314,0.0452948490577988,"Gained","Intron (ENST00000612226.2/23333, intron 1 of 12)",7,34954546,34955367,822,2,"23333","ENST00000493989.1",-5637,"ENSG00000173852","DPY19L1","dpy-19 like C-mannosyltransferase 1"
"chr7",34984470,34985741,1272,"*",0.794937011256132,-0.684550348219253,23.5965201240361,4.66127158296314e-06,0.00174625992225251,"Gained","Promoter (2-3kb)",7,34955329,34988234,32906,2,"23333","ENST00000462134.2",2493,"ENSG00000173852","DPY19L1","dpy-19 like C-mannosyltransferase 1"
"chr7",34991686,34992338,653,"*",0.758984810649144,-1.47202603197935,12.2953378556685,0.000694933090427006,0.045681319448482,"Gained","Promoter (1-2kb)",7,34927292,34989939,62648,2,"23333","ENST00000612226.2",-1747,"ENSG00000173852","DPY19L1","dpy-19 like C-mannosyltransferase 1"
"chr7",35014377,35016812,2436,"*",0.600749428480814,0.26091338059669,22.1931439364676,8.39025840864605e-06,0.0025882556135614,"Gained","Promoter (1-2kb)",7,34927292,35017963,90672,2,"23333","ENST00000690666.1",1151,"ENSG00000173852","DPY19L1","dpy-19 like C-mannosyltransferase 1"
"chr7",35038442,35042282,3841,"*",0.452276206413845,1.15616088350279,19.9596847845273,2.17746258958638e-05,0.00508106224155615,"Gained","Promoter (<=1kb)",7,35010468,35038271,27804,2,"23333","ENST00000481923.1",-171,"ENSG00000173852","DPY19L1","dpy-19 like C-mannosyltransferase 1"
"chr7",35267432,35269637,2206,"*",0.447815222758129,0.387734833913219,13.5282947275368,0.000389041095707135,0.0327223554139557,"Gained","Distal Intergenic",7,35202430,35254100,51671,2,"57057","ENST00000408931.4",-13332,"ENSG00000164532","TBX20","T-box transcription factor 20"
"chr7",35275210,35276394,1185,"*",0.738712378294754,-0.589180004140672,19.6415668959533,2.499612874309e-05,0.00562487678263186,"Gained","Distal Intergenic",7,35202430,35254100,51671,2,"57057","ENST00000408931.4",-21110,"ENSG00000164532","TBX20","T-box transcription factor 20"
"chr7",35279441,35284234,4794,"*",0.346530406707225,1.645107364755,14.3469106666429,0.000266171409384474,0.026582240012097,"Gained","Distal Intergenic",7,35202430,35254100,51671,2,"57057","ENST00000408931.4",-25341,"ENSG00000164532","TBX20","T-box transcription factor 20"
"chr7",35296701,35297354,654,"*",0.709564896197056,-1.17910730936421,13.0474933897684,0.000487331774961776,0.0371812254198188,"Gained","Distal Intergenic",7,35313775,35377073,63299,1,"401324","ENST00000768394.1",-16421,NA,"LOC401324","uncharacterized LOC401324"
"chr7",35300585,35303242,2658,"*",0.441636705632563,0.671597858443043,15.2323763507487,0.000177344202323445,0.0207745693811427,"Gained","Distal Intergenic",7,35313775,35377073,63299,1,"401324","ENST00000768394.1",-10533,NA,"LOC401324","uncharacterized LOC401324"
"chr7",35383885,35388386,4502,"*",0.440105103622125,1.54353016412367,23.2209562730541,5.44879432253125e-06,0.00191684378675626,"Gained","Exon (ENST00000768396.1/105375230, exon 3 of 4)",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",31594,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35388945,35402479,13535,"*",0.289976292766569,3.09140510878331,17.6905820838111,5.87526939746228e-05,0.0101715817234557,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",36654,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35404500,35408252,3753,"*",0.530096859125177,1.12614723396111,27.29076982135,1.0288003423632e-06,0.000584732402946822,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",52209,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35408664,35414025,5362,"*",0.393816540623383,1.80532955153832,21.2196807685988,1.26791885262409e-05,0.00344003997403971,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",56373,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35419612,35421622,2011,"*",0.525256975619089,0.376259602533943,17.7663631579581,5.68167045989187e-05,0.00994354210060343,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",67321,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35433409,35434154,746,"*",0.978536530237797,-1.18430617426846,23.5029776796977,4.8502522962824e-06,0.00179358879946271,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",81118,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35436517,35438864,2348,"*",0.421826871368437,0.634348511499951,13.3608655331342,0.000420650101911461,0.0342410926382555,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",84226,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35470622,35470927,306,"*",0.914212658500493,-1.93362819629471,12.6544802848174,0.000586572900864636,0.0414579095431776,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",118331,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35475665,35475993,329,"*",1.36300725000759,-2.31140549661787,17.8918125354059,5.36998955813859e-05,0.00957871803378997,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",123374,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35479518,35480252,735,"*",0.799760597758147,-1.09119397871343,15.7225776378244,0.000141986181728812,0.0180493487727914,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",127227,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35485509,35489642,4134,"*",0.330391922476406,1.53294230215164,12.6960702323075,0.000574637049546766,0.0409573682475334,"Gained","Distal Intergenic",7,35352291,35387339,35049,1,"105375230","ENST00000768396.1",133218,NA,"LOC105375230","uncharacterized LOC105375230"
"chr7",35491426,35491878,453,"*",0.821101387690659,-1.54042524857744,12.5781128878745,0.000607969502364865,0.0422925215299158,"Gained","Distal Intergenic",7,35614650,35622939,8290,2,"101928421","ENST00000664446.1",131061,NA,"LOC101928421","uncharacterized LOC101928421"
"chr7",35582734,35583516,783,"*",0.758338117909033,-0.998186992340235,16.9957769783498,8.00694435902358e-05,0.0124204957599418,"Gained","Distal Intergenic",7,35614650,35622939,8290,2,"101928421","ENST00000664446.1",39423,NA,"LOC101928421","uncharacterized LOC101928421"
"chr7",35606965,35612514,5550,"*",0.340293858036746,1.90618759484448,13.9669743481519,0.000317278098246018,0.0293011462508173,"Gained","Exon (ENST00000775771.1/101928421, exon 4 of 6)",7,35614650,35622939,8290,2,"101928421","ENST00000664446.1",10425,NA,"LOC101928421","uncharacterized LOC101928421"
"chr7",35621256,35622245,990,"*",0.768371127197731,-0.631718563475327,20.4356703044658,1.7742474310109e-05,0.004404743681923,"Gained","Promoter (<=1kb)",7,35614650,35622939,8290,2,"101928421","ENST00000664446.1",694,NA,"LOC101928421","uncharacterized LOC101928421"
"chr7",35640621,35641157,537,"*",1.09613430512891,-1.80832117154505,18.8855668470861,3.4786574815738e-05,0.00706771235747663,"Gained","Intron (ENST00000311350.8/64224, intron 5 of 8)",7,35614630,35625119,10490,2,"101928421","ENST00000775772.1",-15502,NA,"LOC101928421","uncharacterized LOC101928421"
"chr7",35646417,35649048,2632,"*",0.405457410118357,0.712925435524354,13.3224746741482,0.000428263091924065,0.0345871551106975,"Gained","Intron (ENST00000311350.8/64224, intron 5 of 8)",7,35634312,35668579,34268,2,"64224","ENST00000426180.1",19531,"ENSG00000122557","HERPUD2","HERPUD family member 2"
"chr7",35649435,35651649,2215,"*",0.417080473931038,0.6930769139318,12.2233481512588,0.00071860841083552,0.0465367068355733,"Gained","Intron (ENST00000311350.8/64224, intron 5 of 8)",7,35634312,35668579,34268,2,"64224","ENST00000426180.1",16930,"ENSG00000122557","HERPUD2","HERPUD family member 2"
"chr7",35652629,35653516,888,"*",0.733828561312083,-1.17710249313435,14.0299105890003,0.000308322073800455,0.0288043585644804,"Gained","Intron (ENST00000311350.8/64224, intron 5 of 8)",7,35634312,35668579,34268,2,"64224","ENST00000426180.1",15063,"ENSG00000122557","HERPUD2","HERPUD family member 2"
"chr7",35658624,35659596,973,"*",0.669517656043116,-0.729731248047104,13.0089531805589,0.000496094745109846,0.0375148519288493,"Gained","Intron (ENST00000311350.8/64224, intron 5 of 8)",7,35634312,35668579,34268,2,"64224","ENST00000426180.1",8983,"ENSG00000122557","HERPUD2","HERPUD family member 2"
"chr7",35702392,35707213,4822,"*",0.385402298015959,1.64569599505944,17.2777777703963,7.05728657944211e-05,0.0114708324879887,"Gained","Distal Intergenic",7,35694275,35697459,3185,2,"64224","ENST00000603731.2",-4933,"ENSG00000122557","HERPUD2","HERPUD family member 2"
"chr7",35718514,35721740,3227,"*",0.399469709517812,1.0650362660239,15.1076084111927,0.000187734280157577,0.0214337739903552,"Gained","Promoter (2-3kb)",7,35716486,35719712,3227,1,"100506725","ENST00000458087.3",2028,"ENSG00000227544","LINC03013","long intergenic non-protein coding RNA 3013"
"chr7",35726259,35729396,3138,"*",0.373837389752593,1.11905560141226,13.1688444330627,0.000460175211270436,0.0360394463975957,"Gained","Exon (ENST00000736695.1/ENST00000736695.1, exon 1 of 2)",7,35732349,35732791,443,2,"124901615","ENST00000736387.1",3395,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35747826,35750098,2273,"*",0.52762423330129,0.364272304850555,19.127952683094,3.12416520496611e-05,0.00653725323009705,"Gained","Intron (ENST00000736359.1/101928545, intron 5 of 6)",7,35731980,35733967,1988,2,"124901615","ENST00000736385.1",-13859,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35759135,35760713,1579,"*",0.47788448786179,0.0518637841848643,12.6287186804089,0.00059320582907988,0.041700399902163,"Gained","Intron (ENST00000736359.1/101928545, intron 3 of 6)",7,35731654,35776483,44830,2,"124901615","ENST00000736372.1",15770,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35763175,35764041,867,"*",0.961543336851551,-0.935093527199275,29.378043406351,4.48906270734164e-07,0.000330621338838507,"Gained","Exon (ENST00000670426.1/101928545, exon 4 of 7)",7,35731654,35776483,44830,2,"124901615","ENST00000736372.1",12442,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35772770,35774992,2223,"*",0.57173379451193,0.275729930625277,20.7090754861079,1.57731204240535e-05,0.00404378116993723,"Gained","Promoter (1-2kb)",7,35731654,35776483,44830,2,"124901615","ENST00000736372.1",1491,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35775538,35776780,1243,"*",0.593652122980539,-0.438790148290578,13.2451492336866,0.00044407671483957,0.0354701510129947,"Gained","Promoter (<=1kb)",7,35731652,35776508,44857,2,"124901615","ENST00000736371.1",0,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35777257,35777764,508,"*",0.838809661068314,-1.58384446483764,12.2956971072832,0.000694876851571599,0.045681319448482,"Gained","Promoter (<=1kb)",7,35731652,35776508,44857,2,"124901615","ENST00000736371.1",-749,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35796793,35799161,2369,"*",0.515865455883502,0.541263465428915,19.8870117148792,2.24700573647661e-05,0.00519432387646916,"Gained","Promoter (1-2kb)",7,35731652,35800356,68705,2,"124901615","ENST00000736362.1",1195,NA,"LOC124901615","uncharacterized LOC124901615"
"chr7",35804913,35806590,1678,"*",0.452304099935752,0.0955546229644565,12.0244962245708,0.00078983963020028,0.0490213633686207,"Gained","Intron (ENST00000399034.7/989, intron 1 of 12)",7,35801232,35879476,78245,1,"989","ENST00000473201.2",3681,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35806913,35810212,3300,"*",0.53323253248157,0.918153519959734,24.1507783485697,3.70155300495007e-06,0.00148777407213282,"Gained","Intron (ENST00000399034.7/989, intron 1 of 12)",7,35801232,35879476,78245,1,"989","ENST00000473201.2",5681,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35816088,35817536,1449,"*",0.646687784819193,-0.2058437363972,19.1233906877471,3.13065939844035e-05,0.00653725323009705,"Gained","Intron (ENST00000399034.7/989, intron 1 of 12)",7,35801232,35879476,78245,1,"989","ENST00000473201.2",14856,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35832644,35834071,1428,"*",0.705076764344996,-0.360446805369708,19.4210134886707,2.75041758107043e-05,0.00597623309216459,"Gained","Promoter (<=1kb)",7,35832669,35907105,74437,1,"989","ENST00000399035.7",0,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35842780,35843547,768,"*",0.778737214165568,-1.00342211578419,17.5287408444245,6.3159717241336e-05,0.0106459506160916,"Gained","Intron (ENST00000399034.7/989, intron 2 of 12)",7,35846760,35872762,26003,1,"989","ENST00000634700.1",-3213,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35860349,35861715,1367,"*",0.615900954291816,-0.156828337047518,19.1309226334142,3.12035891659763e-05,0.00653504457887102,"Gained","Intron (ENST00000399034.7/989, intron 2 of 12)",7,35846845,35882559,35715,1,"989","ENST00000634591.1",13504,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35862994,35864061,1068,"*",0.671261846698268,-1.0271795624593,12.3638691412797,0.000672507819575542,0.0448577942249028,"Gained","3' UTR",7,35846845,35882559,35715,1,"989","ENST00000634591.1",16149,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35865889,35868263,2375,"*",0.501856754954329,0.515633848886399,17.8887887553053,5.38214225603618e-05,0.00959025047700817,"Gained","Intron (ENST00000399034.7/989, intron 3 of 12)",7,35846845,35882559,35715,1,"989","ENST00000634591.1",19044,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35883048,35883521,474,"*",0.903324841432777,-1.66301003331956,14.1107851109971,0.000297140070867467,0.0281547982131355,"Gained","Intron (ENST00000399034.7/989, intron 7 of 12)",7,35890518,35898527,8010,1,"989","ENST00000492940.1",-6997,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35909103,35910328,1226,"*",0.537914509433553,-0.234271265982519,13.0015109199112,0.00049776780881402,0.0375847653369393,"Gained","Promoter (<=1kb)",7,35908604,35916290,7687,1,"989","ENST00000728891.1",499,"ENSG00000122545","SEPTIN7","septin 7"
"chr7",35998528,35999472,945,"*",0.589016024931739,-0.598874951065437,12.8191094505289,0.000542362294838052,0.0395276642664758,"Gained","Promoter (1-2kb)",7,35977333,35997187,19855,2,"107986734","ENST00000811356.1",-1341,NA,"LOC107986734","uncharacterized LOC107986734"
"chr7",36069516,36073623,4108,"*",0.358113786543716,1.57886065530033,15.5793254249759,0.000151438922642113,0.0187520107916936,"Gained","Distal Intergenic",7,36066076,36066687,612,1,"124901617","ENST00000817595.1",3440,"ENSG00000285573","LOC124901617","uncharacterized LOC124901617"
"chr7",36140879,36144382,3504,"*",0.390435597302728,1.11492068313313,15.020136707833,0.000195390914100654,0.0219077027385637,"Gained","Intron (ENST00000813365.1/ENST00000813365.1, intron 2 of 3)",7,36153254,36301538,148285,1,"80820","ENST00000242108.9",-8872,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"chr7",36176951,36179560,2610,"*",0.393926152758678,0.871075933127743,12.6386484181628,0.000590414486076194,0.0415703067011807,"Gained","Intron (ENST00000242108.9/80820, intron 2 of 7)",7,36153254,36301538,148285,1,"80820","ENST00000242108.9",23697,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"chr7",36184277,36189014,4738,"*",0.457375915151793,1.57765905761971,25.4962991106782,2.12842872052052e-06,0.000996617719385237,"Gained","Intron (ENST00000242108.9/80820, intron 2 of 7)",7,36153254,36301538,148285,1,"80820","ENST00000242108.9",31023,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"chr7",36217059,36217836,778,"*",0.610980370921458,-0.791736982111383,12.0020663346636,0.000798443436696425,0.0493089975127633,"Gained","Intron (ENST00000242108.9/80820, intron 2 of 7)",7,36281083,36297187,16105,1,"80820","ENST00000487069.5",-63247,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"chr7",36225921,36226564,644,"*",0.700402914811728,-0.999055319205398,13.9259365971765,0.000323494378611316,0.029642918536918,"Gained","Intron (ENST00000242108.9/80820, intron 2 of 7)",7,36281083,36297187,16105,1,"80820","ENST00000487069.5",-54519,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"chr7",36265354,36269778,4425,"*",0.394937666801357,1.59686172419917,19.6772838874651,2.46046288340593e-05,0.00557581897094506,"Gained","Intron (ENST00000242108.9/80820, intron 3 of 7)",7,36281083,36297187,16105,1,"80820","ENST00000487069.5",-11305,"ENSG00000122547","EEPD1","endonuclease/exonuclease/phosphatase family domain containing 1"
"chr7",36344778,36346060,1283,"*",0.601606308400024,-0.515469324997623,13.6482952933415,0.000367936277120769,0.0317562423242892,"Gained","Intron (ENST00000440378.6/23366, intron 2 of 6)",7,36324223,36366913,42691,2,"23366","ENST00000338533.9",20853,"ENSG00000164542","MATCAP2","microtubule associated tyrosine carboxypeptidase 2"
"chr7",36347970,36349990,2021,"*",0.547749876451556,0.245380846420155,18.004588882895,5.11387424359816e-05,0.00929494627426893,"Gained","Intron (ENST00000440378.6/23366, intron 2 of 6)",7,36324223,36366913,42691,2,"23366","ENST00000338533.9",16923,"ENSG00000164542","MATCAP2","microtubule associated tyrosine carboxypeptidase 2"
"chr7",36363117,36363721,605,"*",0.999020091645317,-1.52501526997543,18.6964069839251,3.77761682034073e-05,0.00751531037456667,"Gained","Intron (ENST00000440378.6/23366, intron 1 of 6)",7,36324223,36366913,42691,2,"23366","ENST00000338533.9",3192,"ENSG00000164542","MATCAP2","microtubule associated tyrosine carboxypeptidase 2"
"chr7",36395438,36397424,1987,"*",0.55632512294649,0.271960973077459,17.8504781274165,5.47417289527374e-05,0.00971417862189554,"Gained","5' UTR",7,36390235,36396421,6187,1,"54443","ENST00000418118.1",5203,"ENSG00000011426","ANLN","anillin, actin binding protein"
